Measure Mode: wall_time
Thread ID: 14391680
Fiber ID: 17273320
Total: 141.478020
Sort by: self_time

 %self      total      self      wait     child     calls  name
  0.00      0.105     0.004     0.000     0.101     1299  *BinData::SanitizedParameters#sanitize!
  0.00      0.004     0.004     0.000     0.000        1   GLI::GLIOptionParser::NormalCommandOptionParser#error_handler
  0.00      0.004     0.004     0.000     0.000     2517   Hash#[]=
  0.00      0.016     0.004     0.000     0.012     4166   BinData::SanitizedField#name_as_sym
  0.00      0.006     0.004     0.000     0.002      151  *Module#class_eval
  0.00      0.005     0.004     0.000     0.001     9162   Hash#[]
  0.00      0.099     0.004     0.000     0.095     1088   BinData::DSLMixin::DSLFieldValidator#ensure_valid_name
  0.00      0.004     0.004     0.000     0.000     5149   Array#at
  0.00      0.033     0.004     0.000     0.030      936   Enumerable#detect
  0.00      0.015     0.003     0.000     0.011     2818  *BinData::DSLMixin::DSLParser#fields
  0.00      0.004     0.003     0.000     0.001     4052   Kernel#respond_to?
  0.00      0.025     0.003     0.000     0.022     1337  *Module#const_get
  0.00      0.007     0.003     0.000     0.003     1498  *<Class::BinData::Base>#arg_processor
  0.00      0.004     0.003     0.000     0.000     2045   Array#sort
  0.00      0.021     0.003     0.000     0.017     1343   Hash#each_pair
  0.00      0.016     0.003     0.000     0.013     1301   BinData::AcceptedParametersPlugin#default_parameters
  0.00      0.009     0.003     0.000     0.006     1311   BinData::AcceptedParametersPlugin#mandatory_parameters
  0.00      0.019     0.003     0.000     0.016     4280   BinData::DSLMixin::DSLFieldValidator#option?
  0.00      0.003     0.003     0.000     0.000        1   <Class::IO>#read
  0.00      0.004     0.003     0.000     0.001      606   Module#define_method
  0.00      0.003     0.003     0.000     0.000     1473   BinData::AcceptedParametersPlugin::AcceptedParameters#default
  0.00      0.004     0.003     0.000     0.001     1088   BinData::DSLMixin::DSLFieldParser#name_from_field_declaration
  0.00      0.011     0.003     0.000     0.008      535   Enumerable#sort_by
  0.00      0.003     0.003     0.000     0.000     9124   Symbol#==
  0.00      0.003     0.003     0.000     0.000     2159   Class#superclass
  0.00      0.123     0.003     0.000     0.120     1088   BinData::DSLMixin::DSLFieldValidator#validate_field
  0.00    141.352     0.003     0.000   141.350        1   Kernel#load
  0.00      0.003     0.003     0.000     0.000     3304   Gem::Dependency#type
  0.00      0.003     0.003     0.000     0.000     1469   String#to_s
  0.00      0.052     0.003     0.000     0.049     1088  *BinData::DSLMixin::DSLFieldParser#initialize
  0.00      0.004     0.003     0.000     0.002     1483   BinData::AcceptedParametersPlugin::AcceptedParameters#mandatory
  0.00      0.003     0.002     0.000     0.000     1053   Array#join
  0.00      0.022     0.002     0.000     0.019     1299   BinData::SanitizedParameters#merge_default_parameters!
  0.00      0.010     0.002     0.000     0.008     1299   BinData::SanitizedParameters#ensure_mutual_exclusion_of_parameters
  0.00      0.139     0.002     0.000     0.137      408   <Class::Pio::OpenFlow::Message>#method_missing
  0.00      0.063     0.002     0.000     0.061     1098   BinData::Registry#normalize_name
  0.00      0.203     0.002     0.000     0.201     1088   BinData::SanitizedField#initialize
  0.00      0.378     0.002     0.000     0.376     1088  *BinData::DSLMixin::DSLParser#method_missing
  0.00      0.002     0.002     0.000     0.000     1038   Module#method_defined?
  0.00      0.002     0.002     0.000     0.000     1756   String#initialize_copy
  0.00      0.002     0.002     0.000     0.000     3379   String#hash
  0.00      0.002     0.002     0.000     0.000     1189   Array#shift
  0.00      0.014     0.002     0.000     0.012     1123   Gem::Dependency#hash
  0.00      0.015     0.002     0.000     0.013     1178   BinData::DSLMixin::DSLFieldValidator#fields
  0.00      0.003     0.002     0.000     0.001     2079   Hash#include?
  0.00      0.002     0.002     0.000     0.000     2902   Hash#has_key?
  0.00      0.212     0.002     0.000     0.210     1088   BinData::SanitizedFields#add_field
  0.00      0.002     0.002     0.000     0.000      318   String#empty?
  0.00      0.010     0.002     0.000     0.008     1644   Gem::Version#version
  0.00      0.002     0.002     0.000     0.000      497   Array#flatten
  0.00      0.046     0.002     0.000     0.044     1088  *BinData::DSLMixin::DSLFieldParser#params_from_field_declaration
  0.00      0.008     0.002     0.000     0.006      960  *BinData::DSLMixin::DSLParser#parent_attribute
  0.00      0.065     0.002     0.000     0.064     1098   BinData::Registry#lookup
  0.00      0.007     0.002     0.000     0.006     3002  *Array#hash
  0.00      0.003     0.002     0.000     0.002      494   Array#collect
  0.00      0.016     0.002     0.000     0.015      265   BinData::Registry#register
  0.00      0.002     0.002     0.000     0.000      617   Array#last
  0.00      0.005     0.002     0.000     0.003      120   Array#uniq
  0.00      0.002     0.002     0.000     0.000      570   Array#concat
  0.00      0.002     0.002     0.000     0.000      412   Hash#fetch
  0.00      0.019     0.002     0.000     0.017     1440   BinData::Registry#is_registered?
  0.00      0.008     0.002     0.000     0.006      342   BinData::Registry#name_with_endian
  0.00      0.215     0.002     0.000     0.213     1088   BinData::DSLMixin::DSLParser#append_field
  0.00      0.002     0.002     0.000     0.000     1297   Kernel#class
  0.00      0.002     0.002     0.000     0.000     1088   BinData::DSLMixin::DSLFieldParser#params_from_args
  0.00      0.023     0.002     0.000     0.021        4   Bundler::SpecSet#for
  0.00      0.002     0.001     0.000     0.000       49   Bundler::Settings#key_for
  0.00      0.187     0.001     0.000     0.186      222   <Class::Pio::OpenFlow::Action>#method_missing
  0.00      0.001     0.001     0.000     0.000      545   String#split
  0.00      0.001     0.001     0.000     0.000     2183   NilClass#nil?
  0.00      0.001     0.001     0.000     0.000     1542   Kernel#block_given?
  0.00      0.001     0.001     0.000     0.000     2196   Gem::Dependency#requirement
  0.00      0.086     0.001     0.000     0.084      113   <Class::BinData::Record>#inherited
  0.00      0.001     0.001     0.000     0.000      688   BasicObject#singleton_method_added
  0.00      0.001     0.001     0.000     0.000      840   Symbol#to_proc
  0.00      0.004     0.001     0.000     0.003      551   BinData::AcceptedParametersPlugin::AcceptedParameters#mutually_exclusive
  0.00      0.001     0.001     0.000     0.000     1530   Gem::Version#hash
  0.00      0.001     0.001     0.000     0.000     1560   Array#<<
  0.00      0.001     0.001     0.000     0.000      316   Class#inherited
  0.00      0.001     0.001     0.000     0.000     6642   String#<=>
  0.00      0.005     0.001     0.000     0.004      928   BinData::DSLMixin::DSLFieldValidator#name_is_reserved?
  0.00      0.001     0.001     0.000     0.000      786   Proc#yield
  0.00      0.001     0.001     0.000     0.000       95   <Class::Dir>#[]
  0.00      0.009     0.001     0.000     0.008     1088   BinData::DSLMixin::DSLFieldValidator#all_or_none_names_failed?
  0.00      0.009     0.001     0.000     0.008      293   BinData::DSLMixin::DSLParser#to_struct_params
  0.00      0.008     0.001     0.000     0.007     1088   BinData::DSLMixin::DSLFieldValidator#must_not_have_a_name_failed?
  0.00      0.002     0.001     0.000     0.001      896   BinData::SanitizedParameters#needs_sanitizing?
  0.00      0.005     0.001     0.000     0.004      238   BinData::DSLMixin::DSLParser#initialize
  0.00      0.012     0.001     0.000     0.011      798   Gem::Requirement#to_s
  0.00      0.017     0.001     0.000     0.016      266   <Class::BinData::Base>#register_subclasses
  0.00      0.001     0.001     0.000     0.000       75   NilClass#to_s
  0.00      0.001     0.001     0.000     0.000        1   #<Module:0x000000020dec18>#config
  0.00      0.034     0.001     0.000     0.033      928   BinData::SanitizedFields#has_field_name?
  0.00      0.006     0.001     0.000     0.005      360   Gem::Requirement#initialize
  0.00      0.029     0.001     0.000     0.028      928   BinData::DSLMixin::DSLFieldValidator#malformed_name?
  0.00      0.002     0.001     0.000     0.001      368   <Class::Gem::Requirement>#parse
  0.00      0.001     0.001     0.000     0.000      786   Array#initialize_copy
  0.00      0.002     0.001     0.000     0.001      434   Bundler::RemoteSpecification#method_missing
  0.00      0.001     0.001     0.000     0.000      335   Array#pop
  0.00      0.007     0.001     0.000     0.006      173   BinData::AcceptedParametersPlugin::AcceptedParameters#initialize
  0.00      0.001     0.001     0.000     0.000     1300   Hash#length
  0.00      0.008     0.001     0.000     0.007     1123   Gem::Requirement#hash
  0.00      0.002     0.001     0.000     0.001      248   URI::Generic#to_s
  0.00      0.001     0.001     0.000     0.000     2461   Hash#has_parameter?
  0.00      0.021     0.001     0.000     0.020      928   Kernel#!~
  0.00      0.001     0.001     0.000     0.000     2874   Array#empty?
  0.00      0.006     0.001     0.000     0.005      231   Gem::Dependency#initialize
  0.00      0.001     0.001     0.000     0.000      215   String#initialize
  0.00      0.001     0.001     0.000     0.000      265   BinData::Registry#warn_if_name_is_already_registered
  0.00      0.009     0.001     0.000     0.008      582  *Enumerable#find
  0.00      0.010     0.001     0.000     0.009      798   Gem::Requirement#as_list
  0.00      0.003     0.001     0.000     0.002      928   BinData::DSLMixin::DSLFieldValidator#name_shadows_method?
  0.00      0.001     0.001     0.000     0.000      567   String#=~
  0.00      0.004     0.001     0.000     0.004      237   BinData::DSLMixin::DSLBigAndLittleEndianHandler#obj_attribute
  0.00      0.004     0.001     0.000     0.004      379   BinData::AcceptedParametersPlugin#mutually_exclusive_parameters
  0.00      0.001     0.001     0.000     0.000      666   <Class::File>#directory?
  0.00      0.005     0.001     0.000     0.005      293   BinData::StructArgProcessor#sanitize_parameters!
  0.00      0.005     0.001     0.000     0.004     1088   BinData::DSLMixin::DSLFieldValidator#must_have_a_name_failed?
  0.00      0.022     0.001     0.000     0.021      200   BinData::PrimitiveArgProcessor#sanitize_parameters!
  0.00      0.008     0.001     0.000     0.007      191   Bundler::LockfileParser#parse_spec
  0.00      0.004     0.001     0.000     0.003      780   Bundler::SpecSet#lookup
  0.00      0.003     0.001     0.000     0.003       69   Array#reverse_each
  0.00      0.001     0.001     0.000     0.000      105   Exception#initialize
  0.00      0.041     0.001     0.000     0.040       14   BasicObject#instance_eval
  0.00      0.006     0.001     0.000     0.005      237   BinData::DSLMixin::DSLBigAndLittleEndianHandler#subclass_of_big_and_little_endian?
  0.00      0.011     0.001     0.000     0.010      317   BinData::DSLMixin::DSLParser#dsl_params
  0.00      0.002     0.001     0.000     0.002      293   BinData::StructArgProcessor#sanitize_endian
  0.00      0.001     0.001     0.000     0.001     2309   Bundler::LazySpecification#satisfies?
  0.00      0.001     0.001     0.000     0.000     1184   BinData::SanitizedField#name
  0.00      0.019     0.001     0.000     0.019      135   Array#select
  0.00      0.015     0.001     0.000     0.015      361   BinData::Registry#register_dynamic_class
  0.00      0.001     0.001     0.000     0.000      299   Array#compact
  0.00      0.001     0.001     0.000     0.000     1891   Kernel#respond_to_missing?
  0.00      0.001     0.001     0.000     0.000      237   BinData::SanitizedFields#initialize
  0.00      0.001     0.001     0.000     0.000       18   Regexp#match
  0.00      0.012     0.001     0.000     0.011      128   Gem::Dependency#to_lock
  0.00      0.001     0.001     0.000     0.000      513   Fixnum#==
  0.00      0.041     0.001     0.000     0.040       13   BinData::DSLMixin::DSLFieldParser#params_from_block
  0.00      0.001     0.001     0.000     0.000     1364   Fixnum#<
  0.00      0.003     0.001     0.000     0.003      260   Enumerable#inject
  0.00      0.002     0.001     0.000     0.001      114   Module#include
  0.00      0.000     0.000     0.000     0.000      259   Hash#initialize_copy
  0.00      0.000     0.000     0.000     0.000     2304   Fixnum#^
  0.00      0.001     0.000     0.000     0.000        2   Bundler::SharedHelpers#default_lockfile
  0.00      0.005     0.000     0.000     0.005      259  *BinData::DSLMixin::DSLParser#hide
  0.00      0.000     0.000     0.000     0.000      114   Module#append_features
  0.00      0.001     0.000     0.000     0.000      226   Array#delete
  0.00      0.002     0.000     0.000     0.002       75   ActiveSupport::DescendantsTracker#inherited
  0.00      0.004     0.000     0.000     0.004       44   <Class::BinData::Primitive>#inherited
  0.00      0.002     0.000     0.000     0.001     1320   BasicObject#!=
  0.00      0.000     0.000     0.000     0.000       38   <Class::File>#join
  0.00      0.000     0.000     0.000     0.000      178   String#rindex
  0.00      0.023     0.000     0.000     0.022      368  *Array#map!
  0.00      0.016     0.000     0.000     0.016       75   Module#parents
  0.00      0.006     0.000     0.000     0.006      237   BinData::DSLMixin::DSLBigAndLittleEndianHandler#ancestor_fields
  0.00      0.005     0.000     0.000     0.004       86   Bundler::Index#search_by_dependency
  0.00      0.009     0.000     0.000     0.009      204   Bundler::LockfileParser#parse_source
  0.00      0.013     0.000     0.000     0.013       87   Forwardable#def_instance_delegator
  0.00      0.006     0.000     0.000     0.005      612   Bundler::DepProxy#hash
  0.00      0.015     0.000     0.000     0.014      329  *<Module::TSort>#each_strongly_connected_component_from
  0.00      0.000     0.000     0.000     0.000      264   <Class::Gem::Version>#new
  0.00      0.000     0.000     0.000     0.000      100   Symbol#inspect
  0.00      0.001     0.000     0.000     0.000      581   URI::Generic#userinfo
  0.00      0.001     0.000     0.000     0.000       80   Module#attr_reader
  0.00      0.001     0.000     0.000     0.000       65   Hash#merge
  0.00      0.004     0.000     0.000     0.004      231   <Class::Gem::Requirement>#create
  0.00      0.003     0.000     0.000     0.002      163   Struct#hash
  0.00      0.000     0.000     0.000     0.000      379   Module#class_variable_set
  0.00      0.000     0.000     0.000     0.000      238   BinData::DSLMixin::DSLBigAndLittleEndianHandler#initialize
  0.00      0.081     0.000     0.000     0.081       67   Class#initialize
  0.00      0.000     0.000     0.000     0.000      107   Exception#exception
  0.00      0.011     0.000     0.000     0.010        9   Enumerable#map
  0.00      0.000     0.000     0.000     0.000        8   Module#remove_method
  0.00      0.002     0.000     0.000     0.001      364   Bundler::RemoteSpecification#full_name
  0.00      0.001     0.000     0.000     0.001       75   <Module::ActiveSupport::DescendantsTracker>#store_inherited
  0.00      0.001     0.000     0.000     0.001      293   BinData::StructArgProcessor#sanitize_fields
  0.00      0.019     0.000     0.000     0.019       82   Bundler::LazySpecification#to_lock
  0.00      0.000     0.000     0.000     0.000      206   BinData::SanitizedParameters#create_sanitized_endian
  0.00      0.000     0.000     0.000     0.000      256   Fixnum#to_s
  0.00      0.006     0.000     0.000     0.005      214   ActiveSupport::Inflector#constantize
  0.00      0.001     0.000     0.000     0.001      181   BinData::AcceptedParametersPlugin::AcceptedParameters#optional
  0.00      0.000     0.000     0.000     0.000      109   Exception#backtrace
  0.00      0.001     0.000     0.000     0.000      168   Set#add
  0.00      0.001     0.000     0.000     0.000      217   BinData::DSLMixin::DSLParser#valid_endian?
  0.00      0.002     0.000     0.000     0.002       78   BinData::StringArgProcessor#sanitize_parameters!
  0.00      0.001     0.000     0.000     0.001       25   Array#delete_if
  0.00      0.000     0.000     0.000     0.000      189   <Class::File>#basename
  0.00      0.000     0.000     0.000     0.000      314   Hash#values
  0.00      0.000     0.000     0.000     0.000      317   Regexp#===
  0.00      0.000     0.000     0.000     0.000      238   BinData::DSLMixin::DSLFieldValidator#initialize
  0.00      0.000     0.000     0.000     0.000       59   Module#attr_accessor
  0.00      0.015     0.000     0.000     0.015      200   BinData::SanitizedParameters#create_sanitized_params
  0.00      0.000     0.000     0.000     0.000      150   Module#private
  0.00      0.001     0.000     0.000     0.001      140   Pathname#chop_basename
  0.00      0.000     0.000     0.000     0.000      300   Module#class_variable_get
  0.00      0.000     0.000     0.000     0.000     1754   Module#==
  0.00      0.000     0.000     0.000     0.000      169   URI::Generic#set_userinfo
  0.00      0.001     0.000     0.000     0.000      260   URI::Generic#default_port
  0.00      0.006     0.000     0.000     0.006      207   Gem::Dependency#==
  0.00      0.000     0.000     0.000     0.000      418   String#+
  0.00      0.001     0.000     0.000     0.001      220   BinData::SanitizedFields#copy_fields
  0.00      0.000     0.000     0.000     0.000      183   <Module::Bundler>#rubygems
  0.00      0.003     0.000     0.000     0.002        3   String#scan
  0.00      0.001     0.000     0.000     0.000       78   BinData::StringArgProcessor#sanitized_pad_byte
  0.00      0.000     0.000     0.000     0.000      114   Module#const_set
  0.00      0.000     0.000     0.000     0.000      711   BinData::BaseArgProcessor#sanitize_parameters!
  0.00      0.003     0.000     0.000     0.003       37   <Class::BinData::BasePrimitive>#inherited
  0.00      0.004     0.000     0.000     0.004      401   Enumerable#all?
  0.00      0.000     0.000     0.000     0.000       62   Symbol#=~
  0.00      0.000     0.000     0.000     0.000      472   <Class::File>#file?
  0.00      0.001     0.000     0.000     0.000      336   Array#any?
  0.00      0.000     0.000     0.000     0.000      329   Array#slice!
  0.00      0.001     0.000     0.000     0.001      293   BinData::StructArgProcessor#sanitize_hide
  0.00      0.010     0.000     0.000     0.010      335   Gem::Requirement#==
  0.00      0.000     0.000     0.000     0.000      403   Array#uniq!
  0.00      0.000     0.000     0.000     0.000      143   Hash#initialize
  0.00      0.000     0.000     0.000     0.000      205   Kernel#method
  0.00      0.125     0.000     0.000     0.125       10  *Kernel#gem_original_require
  0.00    140.315     0.000     0.000   140.315      142  *Proc#call
  0.00      0.000     0.000     0.000     0.000      858   Kernel#kind_of?
  0.00      0.000     0.000     0.000     0.000     1329   String#===
  0.00      0.001     0.000     0.000     0.000       38   Kernel#extend
  0.00      0.000     0.000     0.000     0.000      102   Bundler::Index#specs_by_name
  0.00      0.000     0.000     0.000     0.000      254   Gem::Version#prerelease?
  0.00      0.000     0.000     0.000     0.000       50   <Class::File>#expand_path
  0.00      0.000     0.000     0.000     0.000      434   Bundler::StubSpecification#_remote_specification
  0.00      0.000     0.000     0.000     0.000      200   Gem::Specification#dependencies
  0.00      0.001     0.000     0.000     0.001       19   Bundler::Dsl#normalize_options
  0.00      0.013     0.000     0.000     0.013       20   BinData::IntFactory#const_missing
  0.00      0.001     0.000     0.000     0.001      190   Bundler::Index#<<
  0.00      0.000     0.000     0.000     0.000      217   BinData::DSLMixin::DSLParser#has_fields?
  0.00      0.000     0.000     0.000     0.000       12   Kernel#caller
  0.00      0.007     0.000     0.000     0.007       87   BinData::RecordArgProcessor#sanitize_parameters!
  0.00      0.002     0.000     0.000     0.001      109   Set#merge
  0.00      0.000     0.000     0.000     0.000      737   String#==
  0.00      0.009     0.000     0.000     0.009      102  *Bundler::Index#search
  0.00      0.000     0.000     0.000     0.000       30   Array#-
  0.00      0.000     0.000     0.000     0.000      460   Bundler::DepProxy#name
  0.00      0.000     0.000     0.000     0.000      197   <Module::Gem>#platforms
  0.00      0.000     0.000     0.000     0.000      388   Bundler::DepProxy#initialize
  0.00      0.013     0.000     0.000     0.013      329  *Bundler::SpecSet#tsort_each_child
  0.00      0.004     0.000     0.000     0.003      149   <Class::Gem::Requirement>#default
  0.00      0.003     0.000     0.000     0.003      163   Bundler::Source::Rubygems#suppress_configured_credentials
  0.00      0.001     0.000     0.000     0.001       89   Array#reject
  0.00      0.000     0.000     0.000     0.000      289   Module#const_defined?
  0.00      0.010     0.000     0.000     0.010      150   Module#parent_name
  0.00      0.000     0.000     0.000     0.000      260   <Class::URI::Generic>#default_port
  0.00      0.003     0.000     0.000     0.003      128   Gem::Dependency#to_s
  0.00      0.002     0.000     0.000     0.002      109   Set#initialize
  0.00      0.013     0.000     0.000     0.013       64   Forwardable#def_instance_delegators
  0.00      0.000     0.000     0.000     0.000      310   Array#+
  0.00      0.001     0.000     0.000     0.000        8   Hash#inspect
  0.00      0.009     0.000     0.000     0.009        1   <Class::IPv4Header(ip_version: bit4, ip_header_length: bit4, ip_type_of_service: uint8, ip_total_length: uint16, ip_identifier: uint16, ip_flag: bit3, ip_fragment: bit13, ip_ttl: uint8, ip_protocol: uint8, ip_header_checksum: uint16, source_ip_address: ip_address, destination_ip_address: ip_address, ip_option: string)>#ipv4_header
  0.00      0.000     0.000     0.000     0.000      217   BinData::SanitizedParameters#endian
  0.00      0.000     0.000     0.000     0.000      360   Array#compact!
  0.00      0.004     0.000     0.000     0.004       17   <Module::BinData::BitField>#define_methods
  0.00      0.000     0.000     0.000     0.000        2   Module#instance_methods
  0.00      0.009     0.000     0.000     0.008       39   <Module::Pio::OpenFlow>#alias_open_flow_class
  0.00      0.001     0.000     0.000     0.000       46   Gem::Version#<=>
  0.00      0.000     0.000     0.000     0.000       85   String#to_sym
  0.00      0.009     0.000     0.000     0.009      173  *Kernel#tap
  0.00      0.004     0.000     0.000     0.004      398   Bundler::Source::Rubygems#eql?
  0.00      0.001     0.000     0.000     0.001       20   Pathname#plus
  0.00      0.000     0.000     0.000     0.000       38   Module#extend_object
  0.00      0.005     0.000     0.000     0.005      102   Bundler::Index#local_search
  0.00      0.001     0.000     0.000     0.001       38   Bundler::Dependency#initialize
  0.00      0.007     0.000     0.000     0.007       17   <Module::BinData::BitField>#define_class
  0.00      0.000     0.000     0.000     0.000      229   Kernel#initialize_copy
  0.00      0.011     0.000     0.000     0.011       12   GLI::DSL#command
  0.00      0.000     0.000     0.000     0.000      243   String#[]
  0.00      0.021     0.000     0.000     0.021        8   Pio::OpenFlow::Flags#_define_flags
  0.00      0.001     0.000     0.000     0.001      112   GLI::DSL#verify_unused_in_option
  0.00      0.000     0.000     0.000     0.000       60   Module#alias_method
  0.00      0.000     0.000     0.000     0.000      176   Array#*
  0.00      0.000     0.000     0.000     0.000       75   <Class::GLI::CommandLineOption>#name_as_string
  0.00      0.000     0.000     0.000     0.000      133   Fixnum#<<
  0.00      0.000     0.000     0.000     0.000      110   String#upcase
  0.00      0.000     0.000     0.000     0.000       65   Pathname#initialize
  0.00      0.000     0.000     0.000     0.000      169   URI::Generic#split_userinfo
  0.00      0.000     0.000     0.000     0.000      119   Hash#keys
  0.00      0.004     0.000     0.000     0.004      162   Bundler::Source::Rubygems#credless_remotes
  0.00      0.000     0.000     0.000     0.000       31   ERB::Compiler#content_dump
  0.00      0.001     0.000     0.000     0.001       55   Array#extract_options!
  0.00      0.000     0.000     0.000     0.000       82   Bundler::LazySpecification#initialize
  0.00      0.000     0.000     0.000     0.000      434   Gem::Specification#to_spec
  0.00      0.011     0.000     0.000     0.011       45   GLI::CommandLineToken#parse_names
  0.00      0.000     0.000     0.000     0.000       38   Module#extended
  0.00      0.001     0.000     0.000     0.000      196   <Class::Gem::Platform>#match
  0.00      0.019     0.000     0.000     0.019       82   Bundler::LazySpecification#__materialize__
  0.00      0.001     0.000     0.000     0.001      163   URI::Generic#user=
  0.00      0.000     0.000     0.000     0.000      226   Bundler::MatchPlatform#match_platform
  0.00      0.000     0.000     0.000     0.000        5   Pio::Mac#initialize
  0.00      0.000     0.000     0.000     0.000      579   Fixnum#>
  0.00      0.008     0.000     0.000     0.008       45   Module#mattr_reader
  0.00      0.000     0.000     0.000     0.000      162   Method#to_proc
  0.00      0.001     0.000     0.000     0.001      109   Set#do_with_enum
  0.00      0.000     0.000     0.000     0.000       96   Module#included
  0.00      0.001     0.000     0.000     0.001       87   Gem::Dependency#matches_spec?
  0.00      0.000     0.000     0.000     0.000      163   URI::Generic#password=
  0.00      0.000     0.000     0.000     0.000       13   <Module::BinData::BitField>#create_fixed_clamp_code
  0.00      0.000     0.000     0.000     0.000        1   Thread#[]=
  0.00      0.001     0.000     0.000     0.001       80   Bundler::Source::Rubygems#to_s
  0.00      0.001     0.000     0.000     0.001       81   Hash#==
  0.00      0.002     0.000     0.000     0.002      166   URI::Generic#hash
  0.00      0.001     0.000     0.000     0.001      170   URI::Generic#component_ary
  0.00      0.000     0.000     0.000     0.000        1   GLI::CommandOptionBlockParser#do_parse
  0.00      0.091     0.000     0.000     0.091       36   <Class::Pio::OpenFlow::Message>#open_flow_header
  0.00      0.000     0.000     0.000     0.000       57   GLI::DSL#clear_nexts
  0.00      0.000     0.000     0.000     0.000       82   Bundler::LazySpecification#identifier
  0.00      0.000     0.000     0.000     0.000      188   Array#<=>
  0.00      0.000     0.000     0.000     0.000       88   BinData::SanitizedParameters#warn_replacement_parameter
  0.00      0.000     0.000     0.000     0.000      163   Array#length
  0.00      0.005     0.000     0.000     0.005      154   Bundler::DepProxy#==
  0.00      0.001     0.000     0.000     0.001       14   GLI::Command#initialize
  0.00      0.001     0.000     0.000     0.001       60   BinData::Base#new
  0.00      0.000     0.000     0.000     0.000       84   Bundler::SourceList#source_list_for
  0.00      0.000     0.000     0.000     0.000      170   URI::Generic#component
  0.00      0.000     0.000     0.000     0.000        9   <Class::Pio::Options>#mandatory_option
  0.00      0.009     0.000     0.000     0.009       24   GLI::CommandSupport#flag
  0.00      0.000     0.000     0.000     0.000       87   Gem::Requirement#none?
  0.00      0.110     0.000     0.000     0.110       31   <Class::Pio::OpenFlow::Action>#action_header
  0.00      0.001     0.000     0.000     0.001      124   Gem::Requirement#satisfied_by?
  0.00      0.000     0.000     0.000     0.000      171  *Array#==
  0.00      0.001     0.000     0.000     0.000      163   URI::Generic#set_user
  0.00      0.000     0.000     0.000     0.000       99   <Class::Gem::Version>#create
